,Дата,Количество лайков,Количество репостов,Количество просмотров,Количество комментариев,Количество вложений,Описание поста,Знак зодиака,Стихии
3601,2023-06-24,360,53,17156,0,1,"24 июня, близнецы",Близнецы,Воздух
3602,2023-06-24,382,56,18137,2,1,"24 июня, рак",Рак,Вода
3603,2023-06-24,285,55,14307,6,1,"24 июня, лев",Лев,Огонь
3604,2023-06-24,419,114,14249,7,1,"24 июня, дева",Дева,Земля
3605,2023-06-24,413,53,10713,7,1,"24 июня, весы",Весы,Воздух
3606,2023-06-24,334,44,14034,4,1,"24 июня, скорпион",Скорпион,Вода
3607,2023-06-24,246,59,12060,5,1,"24 июня, стрелец",Стрелец,Огонь
3608,2023-06-24,411,78,13858,5,1,"24 июня, козерог",Козерог,Земля
3609,2023-06-24,243,80,18077,3,1,"24 июня, водолей",Водолей,Воздух
3610,2023-06-24,422,92,19063,2,1,"24 июня, рыбы",Рыбы,Вода
3611,2023-06-23,813,163,29292,7,1,"23 июня, овен",Овен,Огонь
3612,2023-06-23,394,56,10286,3,1,"23 июня, телец",Телец,Земля
3613,2023-06-23,1848,442,34262,12,1,"23 июня, близнецы",Близнецы,Воздух
3614,2023-06-23,505,78,15438,3,1,"23 июня, рак",Рак,Вода
3615,2023-06-23,377,106,13808,10,1,"23 июня, лев",Лев,Огонь
3616,2023-06-23,268,44,11097,3,1,"23 июня, дева",Дева,Земля
3617,2023-06-23,419,72,12975,6,1,"23 июня, весы",Весы,Воздух
3618,2023-06-23,298,52,9543,2,1,"23 июня, скорпион",Скорпион,Вода
3619,2023-06-23,1324,173,30626,8,1,"23 июня, стрелец",Стрелец,Огонь
3620,2023-06-23,414,139,10033,4,1,"23 июня, козерог",Козерог,Земля
3621,2023-06-23,406,113,13435,0,1,"23 июня, водолей",Водолей,Воздух
3622,2023-06-23,330,61,11131,1,1,"23 июня, рыбы",Рыбы,Вода
3623,2023-06-22,4339,452,194308,36,1,"23 июня, овен",Овен,Огонь
3624,2023-06-22,358,84,14434,5,1,"23 июня, телец",Телец,Земля
3625,2023-06-22,201,58,8528,4,1,"23 июня, близнецы",Близнецы,Воздух
3626,2023-06-22,1910,364,43028,3,1,"23 июня, рак",Рак,Вода
3627,2023-06-22,244,89,10402,2,1,"23 июня, лев",Лев,Огонь
3628,2023-06-22,615,188,21726,0,1,"23 июня, дева",Дева,Земля
3629,2023-06-22,298,54,9288,1,1,"23 июня, весы",Весы,Воздух
3630,2023-06-22,575,154,19166,2,1,"23 июня, скорпион",Скорпион,Вода
3631,2023-06-22,181,37,12233,1,1,"23 июня, стрелец",Стрелец,Огонь
3632,2023-06-22,337,99,9201,0,1,"23 июня, козерог",Козерог,Земля
3633,2023-06-22,248,69,7235,0,1,"23 июня, водолей",Водолей,Воздух
3634,2023-06-22,294,77,14469,1,1,"23 июня, рыбы",Рыбы,Вода
3635,2023-06-21,1212,232,35110,4,1,"22 июня, овен",Овен,Огонь
3636,2023-06-21,221,45,33424,3,1,"22 июня, телец",Телец,Земля
3637,2023-06-21,185,48,10959,1,1,"22 июня, близнецы",Близнецы,Воздух
3638,2023-06-21,271,103,10524,1,1,"22 июня, рак",Рак,Вода
3639,2023-06-21,445,85,17414,2,1,"22 июня, лев",Лев,Огонь
3640,2023-06-21,381,111,14694,2,1,"22 июня, дева",Дева,Земля
3641,2023-06-21,484,71,18374,5,1,"22 июня, весы",Весы,Воздух
3642,2023-06-21,290,84,9017,2,1,"22 июня, скорпион",Скорпион,Вода
3643,2023-06-21,205,89,13822,2,1,"22 июня, стрелец",Стрелец,Огонь
3644,2023-06-21,245,53,8071,1,1,"22 июня, козерог",Козерог,Земля
3645,2023-06-21,582,193,11143,3,1,"22 июня, водолей",Водолей,Воздух
3646,2023-06-21,759,155,23087,3,1,"22 июня, рыбы",Рыбы,Вода
3647,2023-06-20,1300,207,45913,2,1,"21 июня, овен",Овен,Огонь
3648,2023-06-20,2132,299,44807,10,1,"21 июня, телец",Телец,Земля
3649,2023-06-20,458,113,18472,5,1,"21 июня, близнецы",Близнецы,Воздух
3650,2023-06-20,434,124,13458,2,1,"21 июня, рак",Рак,Вода
3651,2023-06-20,355,98,9589,5,1,"21 июня, лев",Лев,Огонь
3652,2023-06-20,376,71,12693,7,1,"21 июня, дева",Дева,Земля
3653,2023-06-20,308,89,16018,2,1,"21 июня, весы",Весы,Воздух
3654,2023-06-20,427,73,9606,2,1,"21 июня, скорпион",Скорпион,Вода
3655,2023-06-20,803,193,26914,3,1,"21 июня, стрелец",Стрелец,Огонь
3656,2023-06-20,266,114,8907,5,1,"21 июня, козерог",Козерог,Земля
3657,2023-06-20,268,82,8059,1,1,"21 июня, водолей",Водолей,Воздух
3658,2023-06-20,313,95,9215,2,1,"21 июня, рыбы",Рыбы,Вода
3659,2023-06-19,1204,224,40319,24,1,"20 июня, овен",Овен,Огонь
3660,2023-06-19,447,130,21079,4,1,"20 июня, телец",Телец,Земля
3661,2023-06-19,899,150,25048,9,1,"20 июня, близнецы",Близнецы,Воздух
3662,2023-06-19,402,125,15772,6,1,"20 июня, рак",Рак,Вода
3663,2023-06-19,297,102,19959,9,1,"20 июня, лев",Лев,Огонь
3664,2023-06-19,904,209,34092,10,1,"20 июня, дева",Дева,Земля
3665,2023-06-19,273,79,13613,3,1,"20 июня, весы",Весы,Воздух
3666,2023-06-19,640,178,25427,4,1,"20 июня, скорпион",Скорпион,Вода
3667,2023-06-19,2100,283,49165,10,1,"20 июня, стрелец",Стрелец,Огонь
3668,2023-06-19,910,209,23958,8,1,"20 июня, козерог",Козерог,Земля
3669,2023-06-19,384,75,10121,2,1,"20 июня, водолей",Водолей,Воздух
3670,2023-06-19,877,216,33097,7,1,"20 июня, рыбы",Рыбы,Вода
3671,2023-06-18,1112,110,54743,10,1,"19 июня, телец",Телец,Земля
3672,2023-06-18,562,110,24652,5,1,"19 июня, близнецы",Близнецы,Воздух
3673,2023-06-18,377,68,21143,5,1,"19 июня, рак",Рак,Вода
3674,2023-06-18,423,65,16529,4,1,"19 июня, лев",Лев,Огонь
3675,2023-06-18,410,112,23518,3,1,"19 июня, дева",Дева,Земля
3676,2023-06-18,387,106,16991,3,1,"19 июня, овен",Овен,Огонь
3677,2023-06-18,465,113,15891,0,1,"19 июня, весы",Весы,Воздух
3678,2023-06-18,1078,217,29118,4,1,"19 июня, скорпион",Скорпион,Вода
3679,2023-06-18,356,89,17735,4,1,"19 июня, стрелец",Стрелец,Огонь
3680,2023-06-18,596,158,20989,0,1,"19 июня, козерог",Козерог,Земля
3681,2023-06-18,238,69,12679,0,1,"19 июня, водолей",Водолей,Воздух
3682,2023-06-18,247,77,10771,2,1,"19 июня, рыбы",Рыбы,Вода
3683,2023-06-17,633,147,13052,2,1,"18 июня, овен",Овен,Огонь
3684,2023-06-17,416,126,11254,3,1,"18 июня, телец",Телец,Земля
3685,2023-06-17,917,263,31162,4,1,"18 июня, близнецы",Близнецы,Воздух
3686,2023-06-17,534,114,25195,5,1,"18 июня, рак",Рак,Вода
3687,2023-06-17,426,122,18324,2,1,"18 июня, лев",Лев,Огонь
3688,2023-06-17,242,54,9915,1,1,"18 июня, дева",Дева,Земля
3689,2023-06-17,1377,199,34363,5,1,"18 июня, весы",Весы,Воздух
3690,2023-06-17,166,53,7761,4,1,"18 июня, скорпион",Скорпион,Вода
3691,2023-06-17,329,74,16089,2,1,"18 июня, стрелец",Стрелец,Огонь
3692,2023-06-17,834,90,24707,4,1,"18 июня, козерог",Козерог,Земля
3693,2023-06-17,1801,484,63199,12,1,"18 июня, водолей",Водолей,Воздух
3694,2023-06-17,1243,184,42845,9,1,"18 июня, рыбы",Рыбы,Вода
3695,2023-06-16,555,70,29538,9,1,"17 июня, овен",Овен,Огонь
3696,2023-06-16,359,65,34130,1,1,"17 июня, телец",Телец,Земля
3697,2023-06-16,562,59,11082,9,1,"17 июня, близнецы",Близнецы,Воздух
3698,2023-06-16,400,67,17344,5,1,"17 июня, рак",Рак,Вода
3699,2023-06-16,725,138,26169,10,1,"17 июня, лев",Лев,Огонь
3700,2023-06-16,133,32,9732,2,1,"17 июня, дева",Дева,Земля
3701,2023-06-16,458,69,19219,5,1,"17 июня, весы",Весы,Воздух
3702,2023-06-16,2067,514,48097,4,1,"17 июня, скорпион",Скорпион,Вода
3703,2023-06-16,219,96,15163,1,1,"17 июня, стрелец",Стрелец,Огонь
3704,2023-06-16,1508,388,38270,8,1,"17 июня, козерог",Козерог,Земля
3705,2023-06-16,1607,397,46507,8,1,"17 июня, водолей",Водолей,Воздух
3706,2023-06-16,299,59,9854,0,1,"17 июня, рыбы",Рыбы,Вода
3707,2023-06-15,2893,1148,287928,66,1,"16 июня, овен",Овен,Огонь
3708,2023-06-15,370,135,24813,1,1,"16 июня, телец",Телец,Земля
3709,2023-06-15,653,177,30837,8,1,"16 июня, близнецы",Близнецы,Воздух
3710,2023-06-15,475,111,18450,2,1,"16 июня, рак",Рак,Вода
3711,2023-06-15,309,84,10857,5,1,"16 июня, лев",Лев,Огонь
3712,2023-06-15,452,148,20835,4,1,"16 июня, дева",Дева,Земля
3713,2023-06-15,296,68,20585,2,1,"16 июня, весы",Весы,Воздух
3714,2023-06-15,1287,177,33876,9,1,"16 июня, скорпион",Скорпион,Вода
3715,2023-06-15,276,97,10353,1,1,"16 июня, стрелец",Стрелец,Огонь
3716,2023-06-15,1209,209,37305,13,1,"16 июня, козерог",Козерог,Земля
3717,2023-06-15,234,89,15137,2,1,"16 июня, водолей",Водолей,Воздух
3718,2023-06-15,324,120,16523,5,1,"16 июня, рыбы",Рыбы,Вода
3719,2023-06-14,259,58,28172,3,1,"15 июня, овен",Овен,Огонь
3720,2023-06-14,419,93,28241,13,1,"15 июня, телец",Телец,Земля
3721,2023-06-14,387,76,23522,21,1,"15 июня, близнецы",Близнецы,Воздух
3722,2023-06-14,1377,202,44535,7,1,"15 июня, рак",Рак,Вода
3723,2023-06-14,447,135,12409,2,1,"15 июня, лев",Лев,Огонь
3724,2023-06-14,321,113,19562,7,1,"15 июня, дева",Дева,Земля
3725,2023-06-14,377,103,12199,2,1,"15 июня, весы",Весы,Воздух
3726,2023-06-14,412,202,11146,2,1,"15 июня, скорпион",Скорпион,Вода
3727,2023-06-14,223,82,9661,6,1,"15 июня, стрелец",Стрелец,Огонь
3728,2023-06-14,1624,197,47049,13,1,"15 июня, козерог",Козерог,Земля
3729,2023-06-14,336,149,21653,3,1,"15 июня, водолей",Водолей,Воздух
3730,2023-06-14,976,368,49122,10,1,"15 июня, рыбы",Рыбы,Вода
3731,2023-06-13,428,84,14959,5,1,"14 июня, овен",Овен,Огонь
3732,2023-06-13,760,154,39529,3,1,"14 июня, телец",Телец,Земля
3733,2023-06-13,354,90,20351,0,1,"14 июня, близнецы",Близнецы,Воздух
3734,2023-06-13,243,138,16900,1,1,"14 июня, рак",Рак,Вода
3735,2023-06-13,332,66,15138,0,1,"14 июня, лев",Лев,Огонь
3736,2023-06-13,817,203,26311,3,1,"14 июня, дева",Дева,Земля
3737,2023-06-13,187,42,16837,0,1,"14 июня, весы",Весы,Воздух
3738,2023-06-13,420,180,23135,4,1,"14 июня, скорпион",Скорпион,Вода
3739,2023-06-13,268,71,12795,0,1,"14 июня, стрелец",Стрелец,Огонь
3740,2023-06-13,1037,335,62599,8,1,"14 июня, козерог",Козерог,Земля
3741,2023-06-13,433,128,30399,11,1,"14 июня, водолей",Водолей,Воздух
3742,2023-06-13,289,72,21905,3,1,"14 июня, рыбы",Рыбы,Вода
3743,2023-06-12,571,101,15348,4,1,"13 июня, овен",Овен,Огонь
3744,2023-06-12,2125,359,61527,10,1,"13 июня, телец",Телец,Земля
3745,2023-06-12,976,247,39256,11,1,"13 июня, близнецы",Близнецы,Воздух
3746,2023-06-12,602,86,25178,6,1,"13 июня, рак",Рак,Вода
3747,2023-06-12,248,67,26340,4,1,"13 июня, лев",Лев,Огонь
3748,2023-06-12,385,95,20010,3,1,"13 июня, дева",Дева,Земля
3749,2023-06-12,821,159,31992,6,1,"13 июня, весы",Весы,Воздух
3750,2023-06-12,235,164,19399,3,1,"13 июня, скорпион",Скорпион,Вода
3751,2023-06-12,232,45,21168,1,1,"13 июня, стрелец",Стрелец,Огонь
3752,2023-06-12,310,68,22244,8,1,"13 июня, козерог",Козерог,Земля
3753,2023-06-12,555,134,23902,6,1,"13 июня, водолей",Водолей,Воздух
3754,2023-06-12,322,97,18400,3,1,"13 июня, рыбы",Рыбы,Вода
3755,2023-06-11,3982,645,214503,40,1,"12 июня, овен",Овен,Огонь
3756,2023-06-11,282,113,22157,9,1,"12 июня, телец",Телец,Земля
3757,2023-06-11,247,105,25489,4,1,"12 июня, близнецы",Близнецы,Воздух
3758,2023-06-11,237,95,10775,6,1,"12 июня, рак",Рак,Вода
3759,2023-06-11,453,95,17213,2,1,"12 июня, лев",Лев,Огонь
3760,2023-06-11,425,73,15381,2,1,"12 июня, дева",Дева,Земля
3761,2023-06-11,359,69,16352,2,1,"12 июня, весы",Весы,Воздух
3762,2023-06-11,664,166,30471,2,1,"12 июня, скорпион",Скорпион,Вода
3763,2023-06-11,158,30,10176,4,1,"12 июня, стрелец",Стрелец,Огонь
3764,2023-06-11,527,178,34578,2,1,"12 июня, козерог",Козерог,Земля
3765,2023-06-11,472,80,11935,1,1,"12 июня, водолей",Водолей,Воздух
3766,2023-06-11,250,45,13428,2,1,"12 июня, рыбы",Рыбы,Вода
3767,2023-06-10,848,202,54737,10,1,"11 июня, овен",Овен,Огонь
3768,2023-06-10,1953,278,52131,22,1,"11 июня, телец",Телец,Земля
3769,2023-06-10,1224,152,40957,13,1,"11 июня, близнецы",Близнецы,Воздух
3770,2023-06-10,237,61,15004,2,1,"11 июня, рак",Рак,Вода
3771,2023-06-10,179,45,7624,1,1,"11 июня, лев",Лев,Огонь
3772,2023-06-10,306,66,17012,3,1,"11 июня, дева",Дева,Земля
3773,2023-06-10,93,68,7169,4,1,"11 июня, весы",Весы,Воздух
3774,2023-06-10,532,112,11160,3,1,"11 июня, скорпион",Скорпион,Вода
3775,2023-06-10,219,43,15380,2,1,"11 июня, стрелец",Стрелец,Огонь
3776,2023-06-10,1704,235,61225,11,1,"11 июня, козерог",Козерог,Земля
3777,2023-06-10,473,63,24207,7,1,"11 июня, водолей",Водолей,Воздух
3778,2023-06-10,450,85,26399,11,1,"11 июня, рыбы",Рыбы,Вода
3779,2023-06-09,912,168,54164,12,1,"10 июня, овен",Овен,Огонь
3780,2023-06-09,437,86,24283,4,1,"10 июня, телец",Телец,Земля
3781,2023-06-09,372,69,11189,2,1,"10 июня, близнецы",Близнецы,Воздух
3782,2023-06-09,268,101,15296,2,1,"10 июня, рак",Рак,Вода
3783,2023-06-09,250,55,7637,0,1,"10 июня, лев",Лев,Огонь
3784,2023-06-09,379,108,24709,3,1,"10 июня, дева",Дева,Земля
3785,2023-06-09,983,226,33854,16,1,"10 июня, весы",Весы,Воздух
3786,2023-06-09,170,170,28115,4,1,"10 июня, скорпион",Скорпион,Вода
3787,2023-06-09,327,63,18788,2,1,"10 июня, стрелец",Стрелец,Огонь
3788,2023-06-09,490,131,23522,5,1,"10 июня, козерог",Козерог,Земля
3789,2023-06-09,1197,177,37655,7,1,"10 июня, водолей",Водолей,Воздух
3790,2023-06-09,244,232,31559,2,1,"10 июня, рыбы",Рыбы,Вода
3791,2023-06-08,879,147,45293,10,1,"9 июня, овен",Овен,Огонь
3792,2023-06-08,399,92,21181,3,1,"9 июня, телец",Телец,Земля
3793,2023-06-08,365,93,11298,3,1,"9 июня, близнецы",Близнецы,Воздух
3794,2023-06-08,509,143,23256,6,1,"9 июня, рак",Рак,Вода
3795,2023-06-08,423,103,20846,3,1,"9 июня, лев",Лев,Огонь
3796,2023-06-08,717,169,20854,3,1,"9 июня, дева",Дева,Земля
3797,2023-06-08,290,90,18280,11,1,"9 июня, весы",Весы,Воздух
3798,2023-06-08,177,74,9131,2,1,"9 июня, скорпион",Скорпион,Вода
